place_id,zipcode,place_type,,latitude,longitude
ChIJY9rgCW7g9IgRIse7ALVOApM,30349,grocery_or_supermarket,,33.6505837,-84.5941965
ChIJoZffS3vj9IgROzSrjpQY2XE,30349,grocery_or_supermarket,,33.590389,-84.4705348
ChIJQ2WQ17n89IgR_A0pjMM13lY,30349,grocery_or_supermarket,,33.6016445,-84.4272594
ChIJKSu9u03i9IgRxa0Q3_LumeQ,30349,grocery_or_supermarket,,33.6330516,-84.4927583
ChIJcwkZisr89IgR6fVaVJeD7Xw,30349,grocery_or_supermarket,,33.6056311,-84.4357895
ChIJ36PlsDzj9IgRdgILp2AmKRQ,30349,grocery_or_supermarket,,33.6158605,-84.4556698
ChIJgfAJLSXj9IgRrqIn-gD9OTc,30349,grocery_or_supermarket,,33.6165258,-84.4508289
ChIJoyDdjcz89IgRd7DZ-iJO4Us,30349,grocery_or_supermarket,,33.6112191,-84.4361619
ChIJe1uik2Ph9IgRCdMkbvWWcRk,30349,grocery_or_supermarket,,33.6156753,-84.5275012
ChIJhWw0HLji9IgR7rTgQCPlpZI,30349,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30349,grocery_or_supermarket,,33.6608846,-84.448102
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30349,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJTU-Q2YEL9YgRSGsJh_z1hpM,30350,grocery_or_supermarket,,33.9827223,-84.3480585
ChIJ6xmHVXwL9YgRYMn5aVcWfis,30350,grocery_or_supermarket,,33.9865128,-84.3515344
ChIJGeDLnZIM9YgRztrYK_A9S24,30350,grocery_or_supermarket,,33.9914561,-84.3734831
ChIJq54QjkgK9YgRL-0WnUnARR8,30350,grocery_or_supermarket,,33.9582912,-84.3040525
ChIJF87T_EUK9YgRmfOf9eSK7GE,30350,grocery_or_supermarket,,33.9607317,-84.3011308
ChIJs5HNnUgK9YgRy9ZPB3lwNPE,30350,grocery_or_supermarket,,33.9587927,-84.3019631
ChIJD9J31XsM9YgRtRGItmkJva4,30350,grocery_or_supermarket,,33.97134,-84.3593207
ChIJURQfUegL9YgRIF-K5ufiRuU,30350,grocery_or_supermarket,,33.9484704,-84.3347005
ChIJBwtS6dwM9YgRFXx6Pau8VM8,30350,grocery_or_supermarket,,34.0041144,-84.389529
ChIJfc52NMt09YgRRkyralYpbSo,30350,grocery_or_supermarket,,34.0226737,-84.3294152
ChIJoVT0tcYK9YgRKmzG0qTIzBQ,30350,grocery_or_supermarket,,34.00502,-84.294856
ChIJsbNRuoYD9YgRy1fhsJgldJY,30353,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30353,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJPa8F3YsD9YgRAOOiZTcqp6M,30353,grocery_or_supermarket,,33.754076,-84.3799669
ChIJDYah9HsD9YgRKoQfaN75ynw,30353,grocery_or_supermarket,,33.7535325,-84.402477
ChIJBfK5TIwD9YgRjvHEUfCW3pQ,30353,grocery_or_supermarket,,33.7499749,-84.3768908
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30353,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,30353,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJr_ik5T8D9YgRUHtyScyVpkI,30353,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30353,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30353,grocery_or_supermarket,,33.7832132,-84.35467
ChIJ6cBjtBAE9YgRUisH70GZTX4,30353,grocery_or_supermarket,,33.775188,-84.3658097
ChIJbS1MyKIC9YgR_f8TS956S-M,30353,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJk3VXo2sD9YgROKC8qaLZjGY,30353,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJEZoCPXH99IgREIjZU_PiL7g,30354,grocery_or_supermarket,,33.6559589,-84.4024886
ChIJL858kG_99IgRH6lNfQJdx_U,30354,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJb7UKWIP99IgRPBzzpdjUQ_c,30354,grocery_or_supermarket,,33.659099,-84.391004
ChIJA0ZHhUT99IgR7QtK5rk2Nkc,30354,grocery_or_supermarket,,33.6562283,-84.4240045
ChIJAdr-tef99IgRDVnnmpSQeOA,30354,grocery_or_supermarket,,33.6484884,-84.3634174
ChIJbS1MyKIC9YgR_f8TS956S-M,30354,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJ98UKmpAC9YgRx_FrB4QSp7o,30354,grocery_or_supermarket,,33.6826787,-84.4092222
ChIJicJyxI_99IgRxfezVLLed-E,30354,grocery_or_supermarket,,33.658954,-84.384068
ChIJv7Uvqpv99IgR-0OnJPO1UKU,30354,grocery_or_supermarket,,33.655176,-84.388434
ChIJTdU_aYP99IgRPbtb5c7AfuI,30354,grocery_or_supermarket,,33.6597091,-84.3935557
ChIJjyWRQv_89IgR19IjKIDXR4U,30354,grocery_or_supermarket,,33.6203728,-84.3887408
ChIJgae8QYkC9YgR5WYPBYjZlus,30354,grocery_or_supermarket,,33.6852058,-84.4000734
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30354,grocery_or_supermarket,,33.6608846,-84.448102
ChIJSw0ehk789IgRAWcQLi2CAVo,30354,grocery_or_supermarket,,33.6181673,-84.38277
ChIJqyitFYD-9IgR1VX6v2O8vBs,30354,grocery_or_supermarket,,33.6209878,-84.3548205
ChIJPRBk2UMd9YgRlTYgwg0aplU,30354,grocery_or_supermarket,,33.6877229,-84.4547178
ChIJH6wyD1MP9YgRseDZrRZWK6E,30355,grocery_or_supermarket,,33.840941,-84.374955
ChIJt3HwQvUF9YgRxBRc6csptew,30355,grocery_or_supermarket,,33.84552,-84.3745814
ChIJQySAuI4F9YgRj3NAqVrX5js,30355,grocery_or_supermarket,,33.8408911,-84.381743
ChIJt3HwQvUF9YgR9Sjtgg5Of9M,30355,grocery_or_supermarket,,33.8456696,-84.3745057
ChIJAz1IDPgF9YgRzn9e4HDqFEI,30355,grocery_or_supermarket,,33.8459141,-84.3621872
ChIJWRj4FY8F9YgR4BBoZThHMYM,30355,grocery_or_supermarket,,33.840619,-84.384232
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30357,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJreRAYvIE9YgRbsssSxcWrRs,30357,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJg0Ul6VQE9YgRy-YZx9vQRbs,30357,grocery_or_supermarket,,33.800951,-84.3934681
ChIJ6cBjtBAE9YgRUisH70GZTX4,30357,grocery_or_supermarket,,33.775188,-84.3658097
ChIJ10zeHTUE9YgR0gO0QptFsIQ,30357,grocery_or_supermarket,,33.800517,-84.372989
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30357,grocery_or_supermarket,,33.7832132,-84.35467
ChIJZ75CEBcE9YgRzBUatdvfMdQ,30357,grocery_or_supermarket,,33.7725829,-84.3654761
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30357,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJrR8E0ZMO9YgRE8nDOh2zbn0,30358,grocery_or_supermarket,,33.9202912,-84.381341
ChIJV4dewpkO9YgRg240W67FCMw,30358,grocery_or_supermarket,,33.926269,-84.378101
ChIJRzp7a5QO9YgRTeyoOkbsYwc,30358,grocery_or_supermarket,,33.9176936,-84.3797966
ChIJvwJ5vOsO9YgRwKBhwmjp39Q,30358,grocery_or_supermarket,,33.9101896,-84.3791999
ChIJ1XkZlusO9YgR-fEnXcILd20,30358,grocery_or_supermarket,,33.9102168,-84.3792036
ChIJ6yymv18J9YgR58jT-QzWXmE,30358,grocery_or_supermarket,,33.9321441,-84.3322921
ChIJrZOGs4IN9YgRmP3swWLpEKk,30358,grocery_or_supermarket,,33.981788,-84.427945
ChIJURQfUegL9YgRIF-K5ufiRuU,30358,grocery_or_supermarket,,33.9484704,-84.3347005
ChIJs1TmWRcP9YgR5lMLQ45fcts,30358,grocery_or_supermarket,,33.8814997,-84.3809168
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30361,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJAQAAAFME9YgR4o539sFGv0M,30361,grocery_or_supermarket,,33.7971137,-84.3804888
ChIJ10zeHTUE9YgR0gO0QptFsIQ,30361,grocery_or_supermarket,,33.800517,-84.372989
ChIJ6cBjtBAE9YgRUisH70GZTX4,30361,grocery_or_supermarket,,33.775188,-84.3658097
ChIJg0Ul6VQE9YgRy-YZx9vQRbs,30361,grocery_or_supermarket,,33.800951,-84.3934681
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30361,grocery_or_supermarket,,33.7832132,-84.35467
ChIJZ75CEBcE9YgRzBUatdvfMdQ,30361,grocery_or_supermarket,,33.7725829,-84.3654761
ChIJreRAYvIE9YgRbsssSxcWrRs,30361,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJlxGwyM0F9YgRtcK7jFtCEog,30361,grocery_or_supermarket,,33.8067817,-84.366375
ChIJWTDCsqgG9YgR-U6sWxq-qJw,30361,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJr_ik5T8D9YgRUHtyScyVpkI,30361,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJB9i6rq_i9IgRY6cUo_oOyRk,30364,grocery_or_supermarket,,33.6632094,-84.4465815
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30364,grocery_or_supermarket,,33.6608846,-84.448102
ChIJbS1MyKIC9YgR_f8TS956S-M,30364,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30364,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJhWw0HLji9IgR7rTgQCPlpZI,30364,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJ98UKmpAC9YgRx_FrB4QSp7o,30364,grocery_or_supermarket,,33.6826787,-84.4092222
ChIJ_eRmLiMd9YgR1QOj3oULqV4,30364,grocery_or_supermarket,,33.7064932,-84.4565526
ChIJL858kG_99IgRH6lNfQJdx_U,30364,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJgae8QYkC9YgR5WYPBYjZlus,30364,grocery_or_supermarket,,33.6852058,-84.4000734
ChIJbe30v-8C9YgRzZmzLGuBbk0,30364,grocery_or_supermarket,,33.7034342,-84.4100028
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,30364,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJv7Uvqpv99IgR-0OnJPO1UKU,30364,grocery_or_supermarket,,33.655176,-84.388434
ChIJ36PlsDzj9IgRerHCMyKlNQo,30364,grocery_or_supermarket,,33.6158486,-84.4554606
ChIJ38AR_0sC9YgRzvoeQfknxWU,30364,grocery_or_supermarket,,33.7083006,-84.3803597
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,30364,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJr_ik5T8D9YgRUHtyScyVpkI,30364,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30364,grocery_or_supermarket,,33.7189936,-84.385472
ChIJsbNRuoYD9YgRy1fhsJgldJY,30368,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30368,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30368,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,30368,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30368,grocery_or_supermarket,,33.739629,-84.416105
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,30368,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJr_ik5T8D9YgRUHtyScyVpkI,30368,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30368,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,30368,grocery_or_supermarket,,33.775188,-84.3658097
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30368,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30368,grocery_or_supermarket,,33.7832132,-84.35467
ChIJJ66tSXEb9YgR49Ga4VUaXOI,30369,grocery_or_supermarket,,33.7777347,-84.4750829
ChIJO-GVHGMa9YgRy-XFhDi-Rgw,30369,grocery_or_supermarket,,33.8391055,-84.4821192
ChIJYbDqtHIa9YgRrQn6JFBGqHM,30369,grocery_or_supermarket,,33.842338,-84.5012053
ChIJ30JeSHsc9YgR1Wl2XUlOFw0,30369,grocery_or_supermarket,,33.7504098,-84.4858342
ChIJzWAQUrsc9YgRf2pnxnimCyQ,30369,grocery_or_supermarket,,33.7502936,-84.4536058
ChIJi7ON-aYE9YgRGHzwnQ8MyeE,30369,grocery_or_supermarket,,33.7638854,-84.4250837
ChIJu-ozPJIE9YgRneAKSWnekIc,30369,grocery_or_supermarket,,33.7768865,-84.4081811
ChIJLym-7VQE9YgRpzegAmUhAIk,30369,grocery_or_supermarket,,33.8017601,-84.4125193
ChIJg3B8U6wQ9YgRhUVnvwhANf4,30369,grocery_or_supermarket,,33.8618217,-84.5174884
ChIJDYah9HsD9YgRKoQfaN75ynw,30370,grocery_or_supermarket,,33.7535325,-84.402477
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30370,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,30370,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJraRjlwgE9YgRMQYH8zBgerE,30370,grocery_or_supermarket,,33.761427,-84.3653191
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30370,grocery_or_supermarket,,33.739629,-84.416105
ChIJr_ik5T8D9YgRUHtyScyVpkI,30370,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30370,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,30370,grocery_or_supermarket,,33.775188,-84.3658097
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30370,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30370,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJZ75CEBcE9YgRzBUatdvfMdQ,30370,grocery_or_supermarket,,33.7725829,-84.3654761
ChIJWTDCsqgG9YgR-U6sWxq-qJw,30370,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJreRAYvIE9YgRbsssSxcWrRs,30370,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJB5Pa4PoT9YgRRZV7ENqXFlw,30370,grocery_or_supermarket,,33.9525416,-84.5104355
ChIJTfOT55389IgRMdwExIWG6Ho,30370,grocery_or_supermarket,,33.5828642,-84.4129833
ChIJae9o8gQH9YgR3uq8CQkWxPc,30370,grocery_or_supermarket,,33.7908588,-84.3052307
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30371,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJk3VXo2sD9YgROKC8qaLZjGY,30371,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJraRjlwgE9YgRMQYH8zBgerE,30371,grocery_or_supermarket,,33.761427,-84.3653191
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30371,grocery_or_supermarket,,33.739629,-84.416105
ChIJr_ik5T8D9YgRUHtyScyVpkI,30371,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30371,grocery_or_supermarket,,33.7189936,-84.385472
ChIJ6cBjtBAE9YgRUisH70GZTX4,30371,grocery_or_supermarket,,33.775188,-84.3658097
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30371,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30371,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJZ75CEBcE9YgRzBUatdvfMdQ,30371,grocery_or_supermarket,,33.7725829,-84.3654761
ChIJWTDCsqgG9YgR-U6sWxq-qJw,30371,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJB5Pa4PoT9YgRRZV7ENqXFlw,30371,grocery_or_supermarket,,33.9525416,-84.5104355
ChIJTfOT55389IgRMdwExIWG6Ho,30371,grocery_or_supermarket,,33.5828642,-84.4129833
ChIJPRBk2UMd9YgRlTYgwg0aplU,30371,grocery_or_supermarket,,33.6877229,-84.4547178
ChIJzdeJft8W9YgRPkxegbwskHk,30371,grocery_or_supermarket,,33.9010676,-84.4875364
ChIJsbNRuoYD9YgRy1fhsJgldJY,30374,grocery_or_supermarket,,33.7539328,-84.390386
ChIJDYah9HsD9YgRKoQfaN75ynw,30374,grocery_or_supermarket,,33.7535325,-84.402477
ChIJBfK5TIwD9YgRjvHEUfCW3pQ,30374,grocery_or_supermarket,,33.7499749,-84.3768908
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30374,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJr_ik5T8D9YgRUHtyScyVpkI,30374,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30374,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJY67FFGED9YgRCn6XUng5x4A,30374,grocery_or_supermarket,,33.7557898,-84.4136594
ChIJk3VXo2sD9YgROKC8qaLZjGY,30374,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30374,grocery_or_supermarket,,33.7832132,-84.35467
ChIJ6cBjtBAE9YgRUisH70GZTX4,30374,grocery_or_supermarket,,33.775188,-84.3658097
ChIJbS1MyKIC9YgR_f8TS956S-M,30374,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJraRjlwgE9YgRMQYH8zBgerE,30374,grocery_or_supermarket,,33.761427,-84.3653191
ChIJg0yHiCsC9YgRFquwusYb_kU,30374,grocery_or_supermarket,,33.709367,-84.3593679
ChIJu7FCnlsB9YgREOKPzeQBCE8,30375,grocery_or_supermarket,,33.7755299,-84.3751382
ChIJ6cBjtBAE9YgRUisH70GZTX4,30375,grocery_or_supermarket,,33.775188,-84.3658097
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30375,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJsbNRuoYD9YgRy1fhsJgldJY,30375,grocery_or_supermarket,,33.7539328,-84.390386
ChIJa-9dZxoE9YgRB5SAyPu3qoo,30375,grocery_or_supermarket,,33.7716769,-84.3633876
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30375,grocery_or_supermarket,,33.7832132,-84.35467
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30375,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJWTDCsqgG9YgR-U6sWxq-qJw,30375,grocery_or_supermarket,,33.7671024,-84.3484783
ChIJi7ON-aYE9YgRGHzwnQ8MyeE,30375,grocery_or_supermarket,,33.7638854,-84.4250837
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30377,grocery_or_supermarket,,33.7832132,-84.35467
ChIJreRAYvIE9YgRbsssSxcWrRs,30377,grocery_or_supermarket,,33.7842234,-84.4055378
ChIJLym-7VQE9YgRpzegAmUhAIk,30377,grocery_or_supermarket,,33.8017601,-84.4125193
ChIJg0Ul6VQE9YgRy-YZx9vQRbs,30377,grocery_or_supermarket,,33.800951,-84.3934681
ChIJDYah9HsD9YgRKoQfaN75ynw,30377,grocery_or_supermarket,,33.7535325,-84.402477
ChIJsbNRuoYD9YgRy1fhsJgldJY,30377,grocery_or_supermarket,,33.7539328,-84.390386
ChIJY67FFGED9YgRCn6XUng5x4A,30377,grocery_or_supermarket,,33.7557898,-84.4136594
ChIJOTP7gTEc9YgRW9NDPYouWGU,30378,grocery_or_supermarket,,33.7248442,-84.5081825
ChIJ-y7akfwY9YgRitRTp5E_JEE,30378,grocery_or_supermarket,,33.802272,-84.5687504
ChIJ30JeSHsc9YgR1Wl2XUlOFw0,30378,grocery_or_supermarket,,33.7504098,-84.4858342
ChIJqdCihBQi9YgRc8kdcy_d9So,30378,grocery_or_supermarket,,33.7897701,-84.6200494
ChIJg6NS4WMY9YgRWBM0JQ-adtI,30378,grocery_or_supermarket,,33.816366,-84.5895947
ChIJJ66tSXEb9YgR49Ga4VUaXOI,30378,grocery_or_supermarket,,33.7777347,-84.4750829
ChIJ16t1kFoi9YgRKGOmQYZ7SOE,30378,grocery_or_supermarket,,33.7977966,-84.6406722
ChIJJ4sHsEcY9YgRdLQy2xMRxz8,30378,grocery_or_supermarket,,33.8318266,-84.5767169
ChIJb9Zi0pIj9YgRnm-8Ad0pHvs,30378,grocery_or_supermarket,,33.7937794,-84.6773565
ChIJ7eeBijcY9YgR1MpSBE2ZMEk,30378,grocery_or_supermarket,,33.8352649,-84.5741483
ChIJYbDqtHIa9YgRrQn6JFBGqHM,30378,grocery_or_supermarket,,33.842338,-84.5012053
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,30378,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJEZoCPXH99IgREIjZU_PiL7g,30380,grocery_or_supermarket,,33.6559589,-84.4024886
ChIJL858kG_99IgRH6lNfQJdx_U,30380,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJ98UKmpAC9YgRx_FrB4QSp7o,30380,grocery_or_supermarket,,33.6826787,-84.4092222
ChIJbS1MyKIC9YgR_f8TS956S-M,30380,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJjyWRQv_89IgR19IjKIDXR4U,30380,grocery_or_supermarket,,33.6203728,-84.3887408
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30380,grocery_or_supermarket,,33.6608846,-84.448102
ChIJqyitFYD-9IgR1VX6v2O8vBs,30380,grocery_or_supermarket,,33.6209878,-84.3548205
ChIJbe30v-8C9YgRzZmzLGuBbk0,30380,grocery_or_supermarket,,33.7034342,-84.4100028
ChIJl6IJR9X99IgRYms_KzDMn-Y,30380,grocery_or_supermarket,,33.6241064,-84.3555405
ChIJB9i6rq_i9IgRY6cUo_oOyRk,30380,grocery_or_supermarket,,33.6632094,-84.4465815
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30380,grocery_or_supermarket,,33.7189936,-84.385472
ChIJCf-swIT-9IgRD21NZKkbwhA,30380,grocery_or_supermarket,,33.612621,-84.347231
ChIJNYyG134B9YgRUJOqTz5seeQ,30380,grocery_or_supermarket,,33.7137395,-84.3502697
ChIJQ2WQ17n89IgRnqqC_BzjFhw,30380,grocery_or_supermarket,,33.6071118,-84.4442716
ChIJTfOT55389IgRMdwExIWG6Ho,30380,grocery_or_supermarket,,33.5828642,-84.4129833
ChIJsbNRuoYD9YgRy1fhsJgldJY,30384,grocery_or_supermarket,,33.7539328,-84.390386
ChIJDYah9HsD9YgRKoQfaN75ynw,30384,grocery_or_supermarket,,33.7535325,-84.402477
ChIJBfK5TIwD9YgRjvHEUfCW3pQ,30384,grocery_or_supermarket,,33.7499749,-84.3768908
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30384,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJY67FFGED9YgRCn6XUng5x4A,30384,grocery_or_supermarket,,33.7557898,-84.4136594
ChIJk3VXo2sD9YgROKC8qaLZjGY,30384,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJraRjlwgE9YgRMQYH8zBgerE,30384,grocery_or_supermarket,,33.761427,-84.3653191
ChIJ1d4zXGoD9YgR-NXfbZN2qOI,30384,grocery_or_supermarket,,33.739629,-84.416105
ChIJr_ik5T8D9YgRUHtyScyVpkI,30384,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJ5ylOSQ8D9YgRmeNcwOn2AsE,30384,grocery_or_supermarket,,33.7267834,-84.4018115
ChIJ6cBjtBAE9YgRUisH70GZTX4,30384,grocery_or_supermarket,,33.775188,-84.3658097
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30384,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJlZJ6A7ID9YgRkG-TijaNtj0,30384,grocery_or_supermarket,,33.7189936,-84.385472
ChIJv7Uvqpv99IgR-0OnJPO1UKU,30388,grocery_or_supermarket,,33.655176,-84.388434
ChIJL858kG_99IgRH6lNfQJdx_U,30388,grocery_or_supermarket,,33.6581893,-84.4087343
ChIJjyWRQv_89IgR3tuLbLczKD8,30388,grocery_or_supermarket,,33.6216593,-84.3928628
ChIJjyWRQv_89IgR19IjKIDXR4U,30388,grocery_or_supermarket,,33.6203728,-84.3887408
ChIJ98UKmpAC9YgRx_FrB4QSp7o,30388,grocery_or_supermarket,,33.6826787,-84.4092222
ChIJgae8QYkC9YgR5WYPBYjZlus,30388,grocery_or_supermarket,,33.6852058,-84.4000734
ChIJbS1MyKIC9YgR_f8TS956S-M,30388,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30388,grocery_or_supermarket,,33.6508607,-84.4498367
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30388,grocery_or_supermarket,,33.6608846,-84.448102
ChIJJ3Aphani9IgRE-JGr4XtgJg,30388,grocery_or_supermarket,,33.6695697,-84.4441958
ChIJB9i6rq_i9IgRY6cUo_oOyRk,30388,grocery_or_supermarket,,33.6632094,-84.4465815
ChIJhWw0HLji9IgR7rTgQCPlpZI,30388,grocery_or_supermarket,,33.6508856,-84.4498764
ChIJ8bnPUGr89IgRpeMX4J0TqLM,30388,grocery_or_supermarket,,33.5996202,-84.3783473
ChIJbSTZaiQC9YgRXIE43ThLdgY,30388,grocery_or_supermarket,,33.6970886,-84.3608444
ChIJbe30v-8C9YgRzZmzLGuBbk0,30388,grocery_or_supermarket,,33.7034342,-84.4100028
ChIJQ2WQ17n89IgR_A0pjMM13lY,30388,grocery_or_supermarket,,33.6016445,-84.4272594
ChIJcwkZisr89IgR6fVaVJeD7Xw,30388,grocery_or_supermarket,,33.6056311,-84.4357895
ChIJ38AR_0sC9YgRzvoeQfknxWU,30388,grocery_or_supermarket,,33.7083006,-84.3803597
ChIJsbNRuoYD9YgRy1fhsJgldJY,30392,grocery_or_supermarket,,33.7539328,-84.390386
ChIJI00M5YgD9YgR0wAaEQ6oqZU,30392,grocery_or_supermarket,,33.7546186,-84.3836863
ChIJDYah9HsD9YgRKoQfaN75ynw,30392,grocery_or_supermarket,,33.7535325,-84.402477
ChIJw2Pxp_ED9YgR76DtrNcdY6I,30392,grocery_or_supermarket,,33.7492177,-84.3678997
ChIJY67FFGED9YgRCn6XUng5x4A,30392,grocery_or_supermarket,,33.7557898,-84.4136594
ChIJk3VXo2sD9YgROKC8qaLZjGY,30392,grocery_or_supermarket,,33.7408717,-84.4135485
ChIJr_ik5T8D9YgRUHtyScyVpkI,30392,grocery_or_supermarket,,33.7364924,-84.4182372
ChIJwR5ZmiYD9YgRqcB_x4nsZc8,30392,grocery_or_supermarket,,33.7207092,-84.4244978
ChIJ1zoUGxYE9YgRL399jlxWp6Q,30392,grocery_or_supermarket,,33.7797565,-84.3678403
ChIJBb6sr5ME9YgRjtXSBOtRe1M,30392,grocery_or_supermarket,,33.7832132,-84.35467
ChIJ6cBjtBAE9YgRUisH70GZTX4,30392,grocery_or_supermarket,,33.775188,-84.3658097
ChIJbS1MyKIC9YgR_f8TS956S-M,30392,grocery_or_supermarket,,33.6809918,-84.4177651
ChIJraRjlwgE9YgRMQYH8zBgerE,30392,grocery_or_supermarket,,33.761427,-84.3653191
